rated,turns,victory_status,winner,white_rating,black_rating,opening_eco,opening_ply
TRUE,93,mate,white,1751,1753,C53,9
TRUE,34,resign,black,1762,1847,C48,7
TRUE,54,mate,black,1901,1746,D15,7
TRUE,90,outoftime,black,1385,1756,A20,3
TRUE,53,mate,white,1754,1387,B27,3
TRUE,72,resign,black,1765,1774,B77,17
FALSE,37,mate,white,1308,1765,B20,3
FALSE,57,resign,white,1788,1891,C01,7
FALSE,36,resign,black,1788,1563,B06,5
FALSE,65,resign,white,1878,1788,B12,5
FALSE,58,draw,draw,1352,1788,C41,5
FALSE,49,mate,white,1788,1698,C21,10
FALSE,50,resign,white,2203,1788,B13,5
FALSE,49,resign,white,1558,1289,B01,4
TRUE,55,resign,white,1443,1296,C24,4
TRUE,18,resign,black,1275,1281,D20,5
TRUE,92,mate,black,1291,1333,C44,6
TRUE,109,outoftime,white,1268,1303,B01,4
TRUE,55,resign,white,1291,1326,A04,2
TRUE,57,resign,white,1698,1293,C60,6
TRUE,18,resign,black,1297,1591,C21,5
TRUE,29,draw,draw,1300,1279,D01,4
TRUE,41,mate,white,1265,1373,A20,2
TRUE,19,mate,white,1348,1274,A00,1
TRUE,75,mate,white,1264,1216,A00,2
TRUE,55,outoftime,white,1465,1270,C21,5
TRUE,36,mate,black,1343,1256,C20,3
TRUE,73,outoftime,white,1286,1276,C46,6
TRUE,19,resign,white,1564,1621,A85,5
TRUE,26,resign,black,1580,1390,A40,2
TRUE,42,outoftime,black,1569,1570,B20,2
TRUE,55,mate,white,1560,1518,E94,15
TRUE,78,resign,black,1567,1702,B12,5
TRUE,104,mate,black,1500,1560,B25,4
TRUE,135,resign,white,2029,2103,B57,15
TRUE,55,resign,white,2094,2039,D06,4
TRUE,44,resign,black,1462,1473,B57,8
TRUE,62,mate,black,1533,1430,D20,5
TRUE,28,resign,white,1364,1463,C40,4
TRUE,41,resign,black,1491,1491,B00,3
TRUE,18,resign,white,1648,1509,C22,7
TRUE,80,resign,black,1291,1494,C70,8
TRUE,63,mate,white,1474,1337,B21,3
TRUE,51,resign,white,1453,1306,C36,7
TRUE,39,resign,black,1674,1557,D32,6
TRUE,36,resign,black,1701,1618,D31,5
TRUE,37,resign,white,1795,1709,A00,1
TRUE,39,mate,white,1692,1889,D37,7
TRUE,105,mate,white,1663,1812,E90,9
TRUE,20,resign,white,1652,1635,E20,8
TRUE,69,resign,white,1774,1660,B30,5
TRUE,41,resign,white,1591,1674,D00,3
TRUE,57,resign,white,1595,1689,B30,4
TRUE,91,mate,white,1677,1683,D32,8
TRUE,87,resign,white,1663,1711,D07,6
TRUE,68,resign,black,1674,1500,D20,5
TRUE,44,resign,black,1635,1663,B50,4
TRUE,81,outoftime,white,1666,1605,D20,4
TRUE,111,resign,white,1613,1680,B72,11
TRUE,90,outoftime,black,1535,1673,B20,3
FALSE,59,resign,white,1673,1607,A08,4
TRUE,53,resign,white,1620,1687,B21,3
TRUE,62,resign,black,1698,1739,D94,9
TRUE,111,outoftime,white,1615,1714,B51,5
TRUE,72,outoftime,black,1725,1786,A50,4
TRUE,65,resign,black,1731,1711,B72,11
TRUE,35,resign,white,1699,1671,E20,8
TRUE,53,resign,white,1679,1714,B20,3
TRUE,47,resign,white,1447,1736,B53,7
TRUE,51,resign,black,1750,1739,A04,2
TRUE,19,resign,white,1748,1283,A07,3
TRUE,57,resign,black,1752,2079,A05,4
TRUE,70,mate,black,1763,1738,B50,4
TRUE,101,mate,white,1598,1757,B50,4
TRUE,57,resign,white,1783,1530,C01,7
TRUE,76,resign,black,1536,1726,C62,6
TRUE,62,mate,black,1669,1520,B01,2
TRUE,56,resign,black,1522,1941,B10,2
TRUE,107,mate,white,1681,1528,C41,5
TRUE,21,resign,black,1536,1642,B01,2
TRUE,33,resign,white,1743,1542,D02,3
TRUE,69,resign,white,1527,1648,C41,6
TRUE,57,resign,white,1652,1534,D07,6
TRUE,37,resign,white,1681,1541,C41,5
TRUE,47,resign,white,1626,1550,A20,2
TRUE,77,resign,black,1558,1652,C41,5
TRUE,60,resign,black,1567,1646,C44,4
TRUE,60,mate,black,1576,1656,C62,6
TRUE,85,resign,white,1558,1588,C20,3
TRUE,125,resign,white,1576,1596,C00,5
TRUE,61,resign,white,1833,1581,C41,4
TRUE,209,resign,white,1859,1585,C41,5
TRUE,89,mate,white,1680,1593,C41,5
TRUE,104,draw,draw,1588,1756,C00,3
TRUE,49,resign,white,1575,1643,C53,7
TRUE,116,mate,black,1583,1699,C00,2
TRUE,77,resign,white,1797,1588,C41,5
TRUE,78,resign,black,1731,1572,C30,3
TRUE,43,mate,white,1565,1584,D00,3
TRUE,34,resign,black,1698,1568,C23,3
TRUE,70,resign,black,1572,1828,B20,3
TRUE,23,resign,white,1645,1568,C41,5
TRUE,132,resign,white,1623,1578,C41,4
TRUE,121,mate,white,1657,1587,D02,4
TRUE,50,resign,white,1934,1590,D30,4
TRUE,51,resign,white,1657,1600,C41,4
TRUE,45,mate,white,1668,1610,D02,4
TRUE,90,resign,black,1616,1776,B53,7
TRUE,45,resign,white,1607,1551,B06,2
TRUE,26,resign,black,1623,1594,C41,5
TRUE,19,resign,white,2189,1595,D02,4
TRUE,70,resign,white,1581,1649,C41,6
TRUE,27,resign,white,1710,1589,C27,3
TRUE,99,resign,white,1853,1593,C41,5
TRUE,52,mate,black,1595,2030,B06,2
TRUE,72,resign,black,1589,1728,B01,2
TRUE,61,mate,white,1956,1591,D30,4
TRUE,33,mate,white,1832,1583,D37,7
TRUE,85,resign,white,1737,1590,C23,3
TRUE,45,mate,white,1712,1598,C00,3
FALSE,50,mate,black,1211,1500,C55,6
TRUE,43,mate,white,1834,1218,C40,4
FALSE,43,mate,white,1742,1218,B00,3
FALSE,17,mate,white,1742,1218,B00,2
TRUE,113,mate,white,1500,1261,B00,2
TRUE,18,resign,black,1317,1538,B01,2
FALSE,46,mate,black,1317,1500,C20,3
FALSE,23,mate,white,1500,1317,B00,5
TRUE,39,mate,white,1940,1327,B00,3
TRUE,63,mate,white,1504,1500,B00,2
TRUE,102,outoftime,black,1724,1847,C00,3
TRUE,24,resign,white,1800,1733,E20,5
TRUE,80,outoftime,black,1741,1880,B32,8
TRUE,25,mate,white,1874,1748,B21,3
TRUE,12,resign,black,1758,1815,C50,6
TRUE,56,mate,black,1842,1743,B90,11
TRUE,53,draw,draw,1741,1804,B44,8
TRUE,63,resign,white,1727,1800,B54,6
TRUE,75,mate,white,1847,1735,B23,5
TRUE,33,resign,white,1867,1743,C00,4
TRUE,42,resign,black,1753,1811,C42,6
TRUE,64,mate,black,1809,1739,B20,3
TRUE,17,resign,black,1811,1723,E00,5
TRUE,34,resign,black,1733,1802,C41,5
TRUE,41,resign,white,1826,1743,D00,4
TRUE,37,mate,white,1726,1856,C40,4
TRUE,73,mate,white,1710,1815,B01,4
TRUE,110,outoftime,black,1719,1817,C55,6
TRUE,41,resign,white,1809,1729,B96,13
TRUE,62,resign,black,1884,1710,A04,2
TRUE,44,mate,black,1797,1693,B92,11
TRUE,57,draw,draw,1689,1801,B27,4
TRUE,49,mate,white,1668,1891,B06,4
TRUE,55,resign,white,1804,1677,A30,2
TRUE,83,mate,white,1805,1686,E00,5
TRUE,52,mate,black,1696,1812,B90,10
TRUE,26,resign,black,1703,1880,C42,5
TRUE,82,outoftime,black,1890,1681,B95,12
TRUE,80,outoftime,black,1690,1830,B00,4
TRUE,37,resign,white,1823,1700,B80,10
TRUE,18,resign,white,1679,1838,B00,4
TRUE,47,outoftime,white,1908,1697,B07,2
TRUE,42,resign,black,1704,1903,C41,6
TRUE,71,resign,white,1897,1713,B20,3
TRUE,71,outoftime,white,1880,1722,B50,4
TRUE,67,outoftime,white,1888,1732,B50,4
TRUE,75,outoftime,white,1850,1744,E20,5
TRUE,43,resign,white,1792,1760,B50,4
TRUE,41,resign,black,1775,1816,C41,5
TRUE,69,outoftime,white,1806,1793,A40,2
TRUE,24,resign,white,1772,1817,C50,5
FALSE,41,resign,black,1772,1919,C41,6
TRUE,73,resign,white,1877,1787,B52,6
TRUE,31,resign,white,1886,1803,B54,6
TRUE,37,resign,white,1739,1830,E12,6
TRUE,84,outoftime,black,1852,1872,B06,4
TRUE,57,mate,white,1861,1877,B21,3
TRUE,29,resign,white,1850,1872,C50,8
TRUE,56,outoftime,black,1881,1830,C54,11
TRUE,36,resign,black,1352,1610,C55,6
TRUE,87,mate,white,1605,1296,D00,8
TRUE,114,mate,black,1066,1602,C20,3
FALSE,53,resign,white,1477,1602,B20,2
FALSE,41,resign,white,1602,1477,C02,6
FALSE,62,mate,black,1708,2024,C44,5
FALSE,63,resign,white,2024,1708,B23,3
FALSE,54,mate,black,1708,2024,E91,11
FALSE,38,resign,black,1708,2024,D04,6
FALSE,115,draw,draw,1458,1708,D04,5
FALSE,68,resign,black,1708,1844,D02,4
FALSE,21,resign,black,1708,1500,C45,7
FALSE,64,resign,white,1545,1708,A45,2
FALSE,68,mate,black,1708,1708,A45,2
FALSE,50,resign,black,1500,1708,B86,11
FALSE,61,mate,white,1708,1500,D02,4
FALSE,8,resign,black,1478,1708,B20,2
FALSE,45,resign,white,1708,1577,C02,7
FALSE,86,resign,black,1701,1708,A15,4
FALSE,84,resign,black,1520,1708,B50,4
FALSE,37,mate,white,1708,1410,D02,3
FALSE,119,resign,white,1708,1410,B50,6
FALSE,45,resign,white,1332,1708,B20,3
FALSE,46,resign,white,2180,1708,B21,3
FALSE,84,resign,black,1708,2180,D04,5
FALSE,45,draw,draw,2180,1708,E72,9
FALSE,52,resign,black,1323,1708,B10,2
FALSE,25,resign,black,1708,1540,B20,2
FALSE,91,resign,white,1954,1708,A16,3
FALSE,3,resign,white,1708,1215,A40,2
FALSE,45,resign,white,1708,1668,D04,5
FALSE,64,resign,black,1470,1708,B50,4
FALSE,54,resign,black,1708,1579,A07,3
FALSE,101,resign,white,1708,1638,A04,2
FALSE,147,outoftime,white,1708,1592,D02,4
TRUE,65,mate,white,1371,1486,C40,4
TRUE,90,outoftime,black,1479,1475,C30,4
TRUE,61,mate,white,1339,1490,C40,4
TRUE,130,mate,black,1506,1321,D00,3
TRUE,44,mate,black,1454,1497,C40,4
TRUE,39,resign,white,1488,1422,A43,3
TRUE,43,resign,white,1476,1506,D00,5
TRUE,62,resign,black,1397,1468,D21,5
TRUE,69,mate,white,1461,1338,D00,5
TRUE,56,mate,black,1364,1453,D02,3
TRUE,92,mate,black,1456,1444,A00,7
TRUE,68,mate,black,1400,1446,C20,3
TRUE,65,resign,white,1435,1486,D00,5
TRUE,72,mate,black,1354,1427,C20,3
TRUE,51,mate,white,1418,1361,D00,4
TRUE,90,mate,black,1409,1407,C40,4
TRUE,129,outoftime,white,1399,1319,D00,5
TRUE,48,mate,black,1386,1388,C40,4
TRUE,54,mate,black,1398,1436,B01,2
TRUE,56,mate,black,1409,1268,D00,5
TRUE,118,mate,black,1500,1400,C40,4
TRUE,107,mate,white,1473,1409,C44,5
TRUE,46,mate,black,1361,1399,D00,3
TRUE,19,mate,white,1389,1370,C00,3
TRUE,42,resign,black,1381,1379,C54,11
TRUE,39,mate,white,1368,1382,D00,2
TRUE,57,mate,white,1359,1339,D02,4
TRUE,43,mate,white,1348,1360,D00,3
TRUE,79,mate,white,1349,1359,C20,3
TRUE,103,mate,white,1415,1379,C26,5
TRUE,104,mate,black,1389,1405,D00,5
TRUE,78,mate,black,1397,1509,C02,5
TRUE,67,resign,white,1392,1395,C40,4
TRUE,66,mate,black,1407,1373,C20,3
TRUE,113,mate,white,1359,1420,C40,4
TRUE,13,resign,white,1410,1390,C20,3
TRUE,18,resign,black,1429,1399,C40,4
TRUE,38,mate,black,1374,1391,A00,1
TRUE,68,mate,black,1403,1363,C00,3
TRUE,37,resign,white,1350,1416,D00,4
TRUE,38,resign,black,1355,1406,D02,4
TRUE,74,resign,black,1782,1710,C34,5
TRUE,76,resign,black,1734,1697,C50,7
TRUE,27,resign,black,1707,1775,B50,4
TRUE,55,resign,white,1978,1711,C70,8
TRUE,48,resign,white,1704,1549,A50,4
TRUE,76,resign,black,1710,1692,C45,7
TRUE,168,resign,black,1705,1679,B13,5
TRUE,46,resign,black,1712,1867,A80,4
TRUE,114,mate,black,1505,1706,D00,3
TRUE,32,resign,white,1864,1713,C44,7
TRUE,126,outoftime,black,1718,1941,A45,2
TRUE,95,mate,white,1374,1740,C50,6
TRUE,55,resign,white,1879,1747,C70,10
TRUE,149,mate,white,1743,1498,A40,1
TRUE,83,outoftime,white,1730,1754,B28,5
TRUE,30,resign,white,2092,1733,C45,8
TRUE,144,mate,black,1752,1465,D06,4
TRUE,123,mate,white,1730,1753,A22,4
TRUE,41,resign,black,1760,1908,E90,9
TRUE,104,draw,draw,1920,1755,C45,7
TRUE,24,resign,black,1758,2112,D80,7
TRUE,39,resign,white,1750,1634,A43,3
TRUE,92,resign,black,1877,1733,C70,10
TRUE,109,resign,white,1716,1857,C00,3
TRUE,70,mate,black,1057,1716,D00,4
TRUE,49,resign,white,1858,1723,C24,4
FALSE,77,resign,white,1888,1723,A06,2
TRUE,95,resign,white,1705,1927,C00,3
TRUE,136,mate,black,2054,1683,A00,1
TRUE,46,resign,black,1686,2022,A85,5
TRUE,21,resign,black,1209,1685,D02,4
TRUE,52,resign,black,1964,2331,A00,5
TRUE,58,mate,black,1754,2329,D00,5
TRUE,43,resign,white,2329,1613,C66,12
TRUE,59,resign,white,2320,2132,B80,10
TRUE,76,resign,black,2275,2303,A14,9
TRUE,62,outoftime,black,1846,1788,B90,11
TRUE,97,resign,white,1780,1677,C00,4
TRUE,62,resign,white,1776,1460,B54,6
TRUE,36,resign,black,1788,1600,A40,6
TRUE,118,resign,black,1552,1783,A00,1
TRUE,71,mate,white,1877,1792,B50,4
TRUE,51,draw,draw,1622,1797,B21,3
TRUE,45,mate,white,1793,1519,B07,5
TRUE,41,mate,white,1792,1178,D06,4
TRUE,54,mate,black,1655,1785,B52,6
TRUE,92,outoftime,black,1676,1777,B50,4
TRUE,59,resign,white,1775,1337,D20,5
TRUE,64,mate,black,1408,1772,B25,4
TRUE,103,draw,draw,1778,1579,D40,8
TRUE,106,resign,black,1798,1390,D20,5
TRUE,69,mate,white,1786,1816,D91,9
TRUE,41,resign,white,1764,1798,B53,7
TRUE,69,mate,white,1783,1916,D37,7
FALSE,44,mate,black,1548,1517,C55,7
FALSE,99,draw,draw,1517,1548,B11,4
TRUE,164,outoftime,black,1558,1583,C55,7
TRUE,42,resign,white,1544,1636,B32,7
TRUE,107,draw,draw,1541,1651,C41,5
TRUE,58,resign,black,1542,1530,B10,2
TRUE,23,resign,white,1522,1486,C53,9
TRUE,20,outoftime,black,1532,1567,B06,7
TRUE,62,resign,white,1533,1544,B12,7
TRUE,57,mate,white,1707,1550,D00,3
TRUE,58,draw,draw,1547,1664,B02,2
TRUE,17,resign,white,1536,1534,C41,5
TRUE,37,resign,white,1524,1536,C41,5
TRUE,81,resign,white,1514,1511,C40,4
TRUE,72,mate,black,1522,1502,B12,7
TRUE,19,resign,white,1489,1378,C53,9
FALSE,46,resign,white,1489,1511,C53,9
FALSE,7,resign,black,1588,1489,B12,5
FALSE,74,mate,black,1500,1489,B00,3
FALSE,28,resign,black,1489,1567,C01,5
FALSE,21,outoftime,white,1489,1566,C40,4
FALSE,21,resign,white,1500,1489,B10,2
FALSE,17,resign,black,1500,1489,D00,3
FALSE,35,resign,black,1489,1511,B07,3
TRUE,72,resign,black,1496,1500,C53,9
FALSE,9,resign,white,1496,1508,B01,4
FALSE,76,mate,black,1508,1496,B10,2
FALSE,25,resign,white,1527,1496,B12,5
FALSE,32,mate,black,1500,1496,A00,1
TRUE,67,outoftime,white,1485,1489,C55,7
TRUE,31,mate,white,1509,1496,B11,4
FALSE,57,mate,white,2320,1500,C05,12
FALSE,61,mate,white,2193,1500,C05,12
FALSE,50,mate,black,1500,2193,D85,13
FALSE,39,mate,white,1462,1500,A40,2
TRUE,47,resign,white,1794,1816,E12,7
TRUE,91,resign,white,1807,1741,C02,5
TRUE,14,resign,white,1796,1805,D20,5
TRUE,69,resign,black,1817,1784,B20,3
TRUE,62,resign,black,1748,1774,A00,1
TRUE,73,outoftime,white,1762,1805,E61,6
TRUE,18,resign,black,1775,1728,A43,3
TRUE,31,resign,white,2167,1777,C37,9
TRUE,64,resign,black,1742,1767,B30,5
TRUE,110,outoftime,black,1779,1735,D31,6
TRUE,175,mate,white,1773,1613,D06,4
TRUE,117,resign,white,1820,1782,C39,10
TRUE,34,resign,black,1642,1775,A46,5
TRUE,28,resign,black,1782,1914,D35,7
TRUE,51,resign,white,1775,1665,D35,7
TRUE,74,resign,white,1791,1785,D20,5
TRUE,48,resign,black,1798,1725,A00,1
TRUE,71,resign,white,1781,1809,C20,4
TRUE,33,resign,white,1797,1865,E24,9
TRUE,40,resign,black,1765,1787,C50,6
TRUE,107,outoftime,white,1778,1701,B12,3
TRUE,40,resign,black,1789,1796,E61,6
TRUE,23,resign,white,1806,1799,C26,6
TRUE,27,mate,white,1900,1806,C62,6
TRUE,100,mate,black,1817,1809,D20,5
TRUE,31,resign,white,1895,1825,C37,9
TRUE,41,resign,white,1815,1792,D20,5
TRUE,12,resign,white,1807,1827,C50,7
TRUE,23,resign,white,1546,1845,C53,7
TRUE,87,resign,white,1835,1819,D20,5
TRUE,132,resign,black,1843,1902,D10,5
TRUE,72,resign,white,1773,1856,A45,3
TRUE,164,outoftime,draw,1801,1858,C45,7
TRUE,41,resign,white,1849,1810,E61,4
TRUE,30,resign,black,1862,1764,A51,6
TRUE,73,mate,white,1854,1765,A85,5
TRUE,50,resign,black,1865,1845,A80,3
TRUE,107,resign,white,1834,1877,A03,2
TRUE,29,resign,white,2074,1883,C45,7
TRUE,32,mate,black,1779,1875,C50,7
TRUE,108,mate,black,1886,1864,C11,11
TRUE,51,resign,white,1852,1898,D08,4
TRUE,79,resign,white,1842,1800,D51,10
TRUE,90,draw,draw,1845,1746,D20,5
TRUE,98,resign,black,1713,1735,C50,9
TRUE,139,mate,white,1619,1727,A01,4
TRUE,79,draw,draw,1726,1760,C20,4
TRUE,139,resign,white,1711,1738,D00,4
TRUE,100,resign,black,1721,1727,D00,4
TRUE,42,mate,black,1739,1701,C23,4
TRUE,61,resign,white,1787,1749,C50,8
TRUE,54,mate,black,1760,1740,C26,6
TRUE,43,mate,white,1753,1611,B06,5
TRUE,78,draw,draw,1702,1755,C62,6
TRUE,57,mate,white,1641,1770,A40,3
TRUE,90,mate,black,1785,1616,B08,8
TRUE,116,outoftime,black,1751,1775,C50,11
TRUE,104,resign,black,1787,1739,B20,3
TRUE,101,outoftime,white,1767,1799,C62,6
TRUE,93,outoftime,white,1792,1688,C50,6
TRUE,84,draw,draw,1796,1652,C01,5
TRUE,47,mate,white,1788,1665,C55,6
TRUE,66,resign,black,1674,1781,C50,8
TRUE,80,resign,black,1812,1693,C46,7
TRUE,108,resign,black,1734,1803,C44,6
TRUE,81,resign,white,1794,1724,C50,5
TRUE,96,resign,black,1811,1603,B12,3
TRUE,56,draw,draw,1627,1816,C34,6
TRUE,41,resign,white,1810,1641,B20,3
TRUE,31,mate,white,1623,1827,C21,5
TRUE,59,mate,white,1821,1620,B12,3
TRUE,31,resign,white,1800,1647,B20,3
TRUE,151,resign,white,1794,1648,B00,4
TRUE,52,mate,black,1809,1662,C50,9
TRUE,47,mate,white,1802,1660,C50,11
TRUE,88,resign,black,1667,1795,C62,6
TRUE,70,resign,black,1679,1788,C44,5
TRUE,71,resign,white,1780,1686,C50,9
TRUE,42,resign,black,1694,1771,C50,8
TRUE,16,outoftime,black,1622,1765,C30,3
TRUE,98,resign,black,1776,1759,B20,3
TRUE,72,resign,black,1788,1740,C02,7
TRUE,56,mate,black,1794,1724,B20,3
TRUE,74,resign,black,1800,1959,B20,3
TRUE,77,resign,white,1952,1807,C44,5
TRUE,48,mate,black,1754,1797,C46,5
TRUE,39,resign,white,2579,2036,A05,4
TRUE,44,outoftime,black,2037,2577,B11,8
TRUE,33,resign,white,2574,2039,A04,2
TRUE,92,resign,black,2040,2571,B11,8
TRUE,53,outoftime,white,2367,2043,B24,8
TRUE,53,resign,white,2029,2099,B77,18
TRUE,49,resign,white,2324,2033,E63,14
TRUE,72,mate,black,2033,2368,B90,10
TRUE,97,outoftime,white,2214,2039,A30,12
TRUE,61,resign,white,2024,2154,C55,7
TRUE,77,mate,white,2013,2022,C50,6
TRUE,49,resign,white,2163,2020,B43,10
TRUE,185,draw,draw,2070,2018,B56,10
TRUE,43,resign,white,2245,2023,B22,8
TRUE,35,resign,white,2149,2031,B52,6
TRUE,74,resign,white,2352,2366,C40,7
TRUE,161,mate,white,2351,2363,B50,5
TRUE,86,resign,black,1814,1662,C00,4
FALSE,56,resign,black,1711,1778,D06,4
FALSE,16,resign,black,1756,1778,C02,11
FALSE,87,resign,white,1778,1656,C02,11
FALSE,17,resign,black,1610,1778,A34,3
FALSE,107,resign,white,1778,1932,C50,6
FALSE,55,resign,white,1778,1723,B06,4
TRUE,89,draw,draw,1778,1795,C78,10
TRUE,104,resign,black,1966,1761,C00,3
TRUE,113,resign,white,1750,1755,C40,4
TRUE,19,resign,black,1768,1738,C02,8
TRUE,87,mate,white,1728,1681,B08,9
TRUE,58,resign,black,1737,1811,C02,10
TRUE,160,draw,draw,1811,1735,D94,9
TRUE,64,resign,white,1691,1748,C00,3
TRUE,10,resign,black,1757,1830,C42,5
TRUE,80,mate,black,1766,1820,C41,5
TRUE,154,resign,black,1785,1527,C62,6
TRUE,52,resign,black,1641,1778,C00,3
TRUE,19,mate,white,1761,1790,D94,9
TRUE,61,resign,white,1650,1806,D90,8
TRUE,55,resign,white,1799,1657,B18,8
TRUE,55,mate,white,1641,1816,D90,8
TRUE,17,resign,white,1805,1788,C67,10
TRUE,34,resign,black,1807,2179,C61,6
TRUE,130,resign,white,1577,1825,C00,3
TRUE,58,resign,black,1841,1681,C62,6
TRUE,150,resign,black,1634,1836,C00,3
TRUE,135,mate,white,1621,1853,C02,8
TRUE,119,resign,white,1845,1758,C65,7
TRUE,59,mate,white,1827,1857,D94,9
TRUE,81,resign,white,1847,1812,C01,7
TRUE,62,resign,black,1862,1736,C42,5
TRUE,113,draw,draw,1644,1868,A04,2
FALSE,71,resign,white,1829,1868,C02,8
FALSE,45,resign,white,1868,1645,C41,5
FALSE,103,resign,white,1868,1675,C70,8
FALSE,41,outoftime,white,1868,1662,B32,8
FALSE,116,resign,black,1662,1868,C10,6
FALSE,60,resign,black,1868,1662,B30,4
FALSE,142,resign,black,1662,1868,C02,7
FALSE,84,outoftime,black,1868,1706,C66,8
FALSE,29,resign,black,1868,1769,C42,9
FALSE,81,outoftime,white,1579,1868,C01,5
FALSE,35,mate,white,1880,1868,C00,7
FALSE,65,resign,black,1770,1868,D94,9
FALSE,62,resign,black,1701,1868,C02,7
FALSE,12,resign,black,1805,1868,C00,3
FALSE,46,resign,white,1868,1614,C64,7
FALSE,95,resign,white,1758,1868,C00,3
TRUE,20,resign,black,1787,1074,D10,6
TRUE,51,resign,white,1393,1787,D06,4
FALSE,4,mate,black,1787,1393,A02,1
TRUE,27,resign,white,1787,1296,C00,3
FALSE,40,resign,black,1787,2188,D14,12
FALSE,31,resign,black,1787,2188,D01,4
TRUE,40,resign,black,1787,1500,C01,5
FALSE,16,draw,draw,1802,1787,A00,1
FALSE,42,mate,black,1828,1787,A22,5
TRUE,72,resign,black,1828,1674,C46,7
TRUE,39,resign,white,1502,1830,B23,3
TRUE,33,outoftime,white,1772,1583,D35,9
TRUE,59,resign,white,1263,1803,B01,4
TRUE,45,resign,white,1390,1500,D00,3
FALSE,45,resign,white,1158,1294,C55,6
FALSE,46,resign,white,1371,1158,D07,6
TRUE,37,resign,white,1452,1172,C45,7
TRUE,40,resign,black,1332,1105,C44,4
TRUE,3,resign,white,1242,1134,C40,3
FALSE,3,resign,white,1242,1134,C40,3
FALSE,44,mate,black,1134,1500,C50,9
FALSE,65,mate,white,1668,1134,C50,11
TRUE,16,resign,black,1143,1558,B07,2
FALSE,47,resign,white,2305,1883,B01,4
FALSE,32,resign,black,1883,2305,A45,2
FALSE,25,resign,white,2305,1883,C55,7
FALSE,55,resign,black,1883,2305,A45,2
FALSE,118,resign,black,2305,2085,B11,8
FALSE,102,resign,black,2085,2305,B07,5
TRUE,96,outoftime,black,1182,1062,B00,3
TRUE,45,resign,white,1302,1278,C46,5
TRUE,105,resign,white,1104,1175,C20,5
TRUE,94,mate,black,1500,1172,C44,5
FALSE,42,mate,black,1500,1500,A46,5
FALSE,15,mate,white,1500,1500,C65,6
TRUE,47,mate,white,1072,947,C40,4
TRUE,105,resign,white,1801,1816,A45,3
TRUE,165,draw,draw,1578,1829,C68,7
TRUE,123,resign,white,1807,1587,D08,7
TRUE,73,mate,white,1779,1315,A40,2
TRUE,71,resign,white,1735,1622,D20,5
TRUE,70,resign,black,1772,1781,C45,7
TRUE,60,resign,black,1794,1712,C44,4
TRUE,32,resign,black,1765,1784,C45,7
TRUE,17,resign,white,1836,1830,A03,2
TRUE,46,mate,black,1558,1796,C62,6
TRUE,67,resign,white,1746,1565,C41,5
TRUE,56,mate,black,1573,1653,C62,6
TRUE,41,resign,white,1500,1452,B22,3
TRUE,101,resign,white,1576,1578,A22,6
TRUE,111,outoftime,white,1727,1582,C42,7
TRUE,127,outoftime,white,1670,1591,C46,7
TRUE,46,resign,white,1582,1523,B10,3
TRUE,88,outoftime,black,1592,1607,A10,2
TRUE,2,resign,black,1629,1580,C20,2
TRUE,89,outoftime,white,1593,1590,C42,5
TRUE,60,outoftime,black,1600,1620,A17,4
TRUE,45,resign,white,1590,1571,D31,7
TRUE,49,mate,white,1586,1601,A40,3
TRUE,58,resign,black,1612,1557,A15,2
TRUE,58,mate,black,1590,1601,D02,4
TRUE,12,resign,black,1612,1600,A10,1
TRUE,46,resign,black,1587,1592,D53,9
TRUE,52,outoftime,black,1602,1650,A10,6
TRUE,89,resign,white,1596,1422,A34,3
TRUE,35,mate,white,1585,1593,A17,4
TRUE,65,outoftime,white,1573,1596,C22,6
TRUE,75,outoftime,white,1539,1609,C48,7
TRUE,73,mate,white,1589,1621,D30,4
TRUE,132,mate,black,1632,1618,A10,1
TRUE,48,resign,black,1624,1621,C42,9
TRUE,30,mate,black,1630,1678,A11,2
TRUE,104,mate,black,1638,1757,A21,6
TRUE,75,outoftime,white,1661,1648,D00,3
TRUE,74,mate,black,1668,1237,A13,2
TRUE,80,resign,black,1517,1661,C42,9
FALSE,93,mate,white,1661,1500,A13,2
TRUE,111,resign,white,1621,1673,C42,9
TRUE,41,resign,white,1670,1642,A10,2
TRUE,52,resign,black,1532,1663,D30,7
TRUE,118,outoftime,black,1638,1643,C42,9
TRUE,42,resign,black,1684,1631,A30,2
TRUE,40,resign,white,1621,1616,A25,4
TRUE,24,mate,black,1413,1616,C42,7
TRUE,59,resign,white,1607,1558,A21,3
TRUE,72,resign,black,1594,1596,C28,5
TRUE,60,resign,black,1588,1585,D00,3
TRUE,129,mate,white,1576,1538,A36,5
TRUE,100,mate,black,1508,1567,C00,3
TRUE,54,mate,black,1560,1556,C02,8
